Affinity Row ID;Organization Id;Name;Website;Status;Description;Owner;Investment Size;Last Email;Reminders;CB Location (Address) - Not available for export;CB Location (City) - Not available for export;CB Location (State) - Not available for export;CB Location (Country) - Not available for export;CB Industry - Not available for export;CB Investment Stage - Not available for export;Source;CB Last Funding Date - Not available for export;CB Investors - Not available for export;Lost Reason;Date Added;CB Description - Not available for export
37678815;283290466;plan2data;plan2data.com;1 Lost;The company is developing software that will be able to read out information from floor plans about the dimensions, position and size of the usable areas as well as the individual building elements such as doors, windows, rooms, furniture, etc. This is intended to save planning costs in renovations, for example. This should, for example, save planning costs during renovations due to the area measurements.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;Not Interested;09/15/2021;
37678816;283290467;PrimeSolid Batteries;primesolid.de;1 Lost;The company is developing as yet unknown energy storage devices, possibly solid state batteries.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/15/2021;
37678817;283290468;QUDORA Technologies;;1 Lost;The company is developing as yet unknown quantum technology.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/15/2021;
37678818;283290469;Sunmaxx;;1 Lost;The company is developing as yet unknown solar hybrid modules for the simultaneous production of electricity and heat.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/15/2021;
37639759;261120936;infinity maps;infinitymaps.io;Call / Meeting -> move to dealflow;Die Alternative zu Mindmap, Whiteboard, Wiki und Zettelkasten für dein Wissensmanagement. Komplexe Themen einfach in einem Tool organisieren. Software gehostet in Deutschland. Jetzt kostenlos anmelden!;Sophie Tribius <sophie.tribius@alstin.de>;;11/25/2021;;;;;;;;deutsche startups;;;;09/14/2021;
37639545;282618146;mogenius;mogenius.com;1 Lost;mogenius is the code to cloud platform to host and run any application, with managed Kubernetes, CI/CD, and CDN by Cloudflare.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;deutsche startups;;;2 Out of focus;09/14/2021;
37610558;283340465;210x Solutions;210x.de;Call / Meeting -> move to dealflow;Das Unternehmen entwickelt Software, mit der Firmen die Leistungen und Ziele für Mitarbeiter verwalten und einsehen können sollen. Basierend auf den Leistungen sollen dann individuelle Weiterbildungen für Mitarbeiter erfolgen können.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;10/14/2021;;;;;;;;Startupdetector;;;;09/13/2021;
37610559;283340466;Dexai Arts;dexai-arts.com;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Videospiele.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610560;283340467;ECO2GROW;eco2grow.com;1 Lost;Das Unternehmen entwickelt eine Erweiterung für eCommerce-Händler, die ihre Ware über shopify vertreiben. Mit diesem Plug-In sollen Kunden zusätzlich kleine Beträge im Cent-Bereich zahlen können, um somit ihren CO2-Fußabdruck des Einkaufs ausgleichen zu können. Der Betrag soll dann an klimapositive Projekte gespendet werden.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610561;283340468;Energenious;energenious.de;Call / Meeting -> move to dealflow;Das Unternehmen entwickelt noch nicht näher bekannte Software im Bereich der Energieversorgung.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;;09/13/2021;
37610562;283340469;Fysor;fysor.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Soft- und Hardwareprodukte im Bereich der Gesundheitsversorgung.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610563;283340470;greenlocker;simply-fair.com;1 Lost;Das Unternehmen entwickelt einen Snackautomaten, der ausschließlich nachhaltige Lebensmittel beinhalten soll.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610564;283340471;Lakatu;lakatu.io;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Soft- und Hardwareprodukte - wahrscheinlich für die Kommunikation von Unternehmen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610565;283340472;Leipzig Beatzz App;leipzig-beatzz.de;1 Lost;Das Unternehmen entwickelt eine Mobile App, über die Nutzer Electronic Dance Musik hören oder Events des Genres in Leipzig buchen können sollen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610566;283340473;Pretect;pretectroom.de;1 Lost;Das Unternehmen entwickelt eine Verneblungsmaschine und Desinfektionsmittel, mit denen Räume in kurzer Zeit desinfiziert werden können sollen. Mit dem Vernebler sollen auch Orte erreicht werden, die sonst ungereinigt geblieben wären.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610567;283340474;UrCook;urcook.de;1 Lost;Das Unternehmen entwickelt einen Onlinemarktplatz, über den Nutzer Köche für Events oder ein Abendessen zu Hause buchen können sollen. Köche sollen ein Profil mit Beispielgerichten und ihren Spezialitäten aufzusetzen können.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610568;283200659;RISE;myrise.io;1 Lost;Das Unternehmen entwickelt Software, mit der Influencer, Videoersteller etc. ihre eigene Kryptowährung erstellen können sollen. Diese sollen mit einer Etherium-basierten Anlage hinterlegt (haben also einen monetären Wert) und von Fans gehandelt oder zum Spenden an den Ersteller weitergegeben werden können.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610569;283340475;AssetSquare;assetsquare.io;1 Lost;Das Unternehmen entwickelt Software, mit der der Nutzer sein komplettes Vermögen einsehen und analysieren können soll. Dazu soll ein Depot aus allen möglichen Anlageklassen wie zum Beispiel Aktien, Kryptowährungen, Immobilien aber auch Sammlerstücken wie Schuhen erstellt und analysiert werden können.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610570;283340476;AWA Network;;1 Lost;Das Unternehmen entwickelt eine noch nicht näher bekannte technischen Plattform - vermutlich im Bereich Telekommunikation und Internet.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;Not Interested;09/13/2021;
37610571;283340477;Billberry Bay;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software zur Speicherung und Anzeige von Spielständen in Sportarten wie Golf und Billiard. Des Weiteren sollen die Wettkämpfe über die Software gelivestreamt werden können.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610572;283340478;Brain-Pulse;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software im Bereich der Medizin.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610573;283340479;eGora;;1 Lost;Das Unternehmen entwickelt einen noch nicht näher bekannten Online-Marktplatz für Einzelhändler und Endverbraucher.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610574;283340480;Garagio;garagio.de;1 Lost;Das Unternehmen entwickelt einen Online-Marktplatz zum Mieten und Vermieten von Stellplätzen und Garagen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610575;283340481;Gymset;gymset.de;1 Lost;Das Unternehmen entwickelt Sportbekleidung und betreibt einen Onlineshop mit weiterer Sportausrüstung wie zum Beispiel Klimmzugstangen oder Nahrungsergänzungsmitteln.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610576;282051335;innocept;innocept-mobility.de;1 Lost;Das EXIST-geförderte Unternehmen entwickelt eine Mobile App in Form eines Marktplatzes, mit der Ladestation- und Elektroautobesitzer zusammenfinden können sollen. Somit sollen ungenutzte Ladestationen für den Besitzer Geld generieren, während Autobesitzer von einer besseren Infrastruktur profitieren können.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610577;283340482;LuminaPlant;luminaplant.com;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Produkte im Bereich Medizin.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610578;283340483;Malina;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Nahrungsergänzungsmittel sowie eine zusammenhängenden Software.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610579;283340484;MediBob;medibob.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software, mit der angehende Mediziner, Heilpraktiker etc. Lerninhalte erhalten können, um sich weiterzubilden.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610580;283340485;MOONZONE;;1 Lost;Das Unternehmen entwickelt einen noch nicht näher bekannten Marktplatz für nachhaltige Produkte.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610581;283340486;Mr. DC doccoach sports;doccoach-sports.de;1 Lost;Das Unternehmen entwickelt eine Mobile App, die dem Nutzer Sportprogramme in verschiedenen Sportarten wie Laufen, Radfahren und Wandern aufzeigen können soll. Somit sollen sich die Nutzer auch ohne Fitnessstudio gesund halten können.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610582;283340487;Neerby;neerby.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software im Bereich Social Media.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610583;283340488;P2P Software;p2psoftware.com;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte blockchain-basierte Software für P2P-Transaktionen. So sollen zum Beispiel Smart-Contracts (blockchain-basierte Verträge) und kleine Zahlungen über die Software abgewickelt werden können.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610584;283340489;Well Done Games;well-done-games.com;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Videospiele.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610585;283340490;Zebracat AI;zebracat.ai;Call / Meeting -> move to dealflow;Das Unternehmen entwickelt Software, die mit Hilfe von künstlicher Intelligenz Videos generieren können soll. Somit der Nutzen der Ausgaben für Werbungen maximiert werden können.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;06.01.2022;;;;;;;;Startupdetector;;;Not Interested;09/13/2021;
37610586;283340491;ARTtention Gaming;arttention.net;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Videospiele.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610587;283340492;Bimyo;bimyo.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Therapien zur Heilung und Vorbeugung von Herzinfarkten.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610588;265594807;Black Forest AI;blackforest.ai;Call / Meeting -> move to dealflow;Das Unternehmen entwickelt noch nicht näher bekannte KI-gestützte Software, welche bei der Entscheidungsfindung und dem Nachvollziehen von Kundenentscheidungen helfen können soll.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;09/29/2021;;;;;;;;Startupdetector;;;;09/13/2021;
37610589;283340493;Bunky;bunky.de;1 Lost;Das Unternehmen entwickelt eine Mobile App, mit der sich Nutzer für eine Wohngemeinschaft kennenlernen können sollen. Dazu soll ein Profil mit Interessen und Charaktereigenschaften angelegt werden, um die am besten passenden WG-Partner zu finden.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610590;283340494;Carbex;carbex.one;1 Lost;Das Unternehmen entwickelt einen Prozess, mit dem aus Pflanzenresten unter großer Hitze und unter Sauerstoffabschluss nachhaltige Pflanzenkohle hergestellt werden kann. Diese soll in der Landwirtschaft oder Industrie verwendet werden können.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610591;283340495;Quicku;quicku.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software im Bereich Audio-Streaming.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610592;280198775;RAUM;raum.app;1 Lost;Das Unternehmen entwickelt Software, mit der Konferenzen, Vorträge, Gespräche etc. in einer Virtual Reality Umgebung stattfinden können sollen. Das soll die Interaktion fördern und Onlinekonferenzen effizienter machen können.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;10/27/2021;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610593;283340496;SUP DUDES;sup-dudes.com;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Lösungen zum automatischen Vermieten von Wassersport- und Freizeitgeräten über eine Software.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610594;283340497;TIL-this is light;thisislight.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte nachhaltige Lichtsysteme.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610595;283340498;TONIC UNITED;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Möbel, die speziell für das Videospielen ausgerichtet sein sollen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610596;219983316;Athleads;athleads.com;1 Lost;Das Unternehmen entwickelt Software, mit der Fußballvereine ihre Aktivitäten im Bereich Spielerscouting verwalten und mit allen Parteien einfach kommunizieren können sollen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610597;283340499;Briink Intelligence;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte KI-gestützte Software, mit der Firmen ihr Umweltkonzept optimieren können sollen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610598;283340500;Claire's Vision;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte nachhaltige Lebensmittel.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610599;283340501;iPark and Fly Unternehmergesellschaft;iparkandfly.com;1 Lost;Das Unternehmen entwickelt Software, mit der Nutzer Parkplätze an deutschen Flughäfen bezüglich ihres Preises vergleichen können sollen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610600;283340502;kroot;kroot.de;1 Lost;Das Unternehmen entwickelt Software, die mit Hilfe von künstlicher Intelligenz effektive Jobanzeigen für Facebook und Instagram erstellen können sollen, die zur Firmenkultur passen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610601;283340503;Pharmodul;pharmodul.io;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Komponenten zur pharmazeutischen und chemischen Produktion sowie dazugehörige Software.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610602;283340504;Refill Technologies;get-refill.com;Waitlist / later;Das Unternehmen entwickelt Software und eine dazugehörige Mobile App, mit der Kunden bei ihren Lieferanten einfacher bestellen können sollen. Durch die direkte Anbindung an das Warenwirtschaftssystem beim Lieferanten sollen insbesondere Fehllieferungen minimiert werden.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;;09/13/2021;
37610603;283340505;Schwanvik;schwanvik.com;1 Lost;Das Unternehmen entwickelt ein noch nicht näher bekanntes Sportgerät zur Stärkung der Schultermuskulatur.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610604;283340506;seedalive;seedalive.de;1 Lost;Das EXIST-geförderte Unternehmen entwickelt einen Schnelltest für Pflanzensamen, der die Keimfähigkeit und die Triebkraft von Saatgut innerhalb von vier Stunden dezentral vorhersagen können soll.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610605;283340507;Smartlytix;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;Not heard back;09/13/2021;
37610606;283340508;soulbased;soulbased.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte biovegane Lebensmittel.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610607;283340509;storky;storky.de;Call / Meeting -> move to dealflow;Das Unternehmen entwickelt einen noch nicht näher bekannten Online-Marktplatz zum Verkauf und der Vermietung von Baby- und Kindermöbeln.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610608;282825094;LiFi;li.finance;1 Lost;Das Unternehmen entwickelt eine Softwareplattform für Blockchaintyp-übergreifende Liquiditätsanbieter, mit denen Entwickler von denzentralen Finanzierungsangeboten leicht auf Liquidität zugreifen können sollen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610609;283340510;VAYS;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Smart Home-Produkte.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610610;283340511;Ankaadia;ankaadia.com;1 Lost;Das Unternehmen entwickelt eine software-basierte Plattform, die den Prozess der Anwerbung und Vermittlung von internationalen Pflegefachkräften digitalisieren und besonders fair durchführen soll.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610611;283340512;Onepixa;onepixa.io;1 Lost;Das Unternehmen entwickelt Software, mit der Nutzer auch ohne Designerfahrung einfach gut aussehende, animierte Grafiken zum Beispiel für Werbebanner, Social Media Posts etc. erzeugen können sollen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610612;283340513;paywise;paywise.org;1 Lost;Das Unternehmen entwickelt einen digitalen Marktplatz, die Gläubiger und spezialisierte Anwälte zusammenbringt, damit diese Forderungen gegen Schuldner möglichst effizient durchsetzen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610613;283340514;Petite;;Call / Meeting -> move to dealflow;Das Unternehmen entwickelt noch nicht näher bekannte Software und (Vergleichs-)Plattformen für die Leadgenerierung im eCommerce.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;;09/13/2021;
37610614;283340515;Polly;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte alkoholische Getränke.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610615;283340516;RECREWT;recrewt.de;1 Lost;Das EXIST-geförderte Unternehmen entwickelt eine KI-basierte Plattform, auf der Schüler*innen mit passenden dualen Ausbildungsberufen gematcht werden können sollen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610616;283340517;revoAI;revoai.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte KI-basierte Software, die das autonome Fahren sicherer machen soll.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610617;283340518;Snaque;snaque.com;1 Lost;"Das Unternehmen entwickelt Software, mit der Medieninhalte vermutlich durch das kurze Spielen eines Mobile Games ""bezahlt"" werden müssen. Davon sollen sowohl die Verleger als auch die Games-Publisher profitieren.";Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610618;283340519;Spoon of Change;;1 Lost;Das Unternehmen entwickelt eine noch nicht näher bekannte Marke für Nahrungsergänzungsmittel und funktionale Lebensmittel.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610619;283340520;Vahee;vahee.de;1 Lost;Das Unternehmen entwickelt Tiny Houses aus Holz für einen nachhaltigen Lebensstil auf kleiner Fläche.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610516;283298758;Nana Bodywear;nana-bodywear.com;1 Lost;Das Unternehmen entwickelt Damenmode und vor allem nach individuellen Maßen designte BHs.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610517;279182172;Campeleon GmbH;campeleon.com;1 Lost;Camper Ausbau;;;;;;;;;;;;;;;;
   ;;;;;;;;;;;;;;;;;;;;;
  Vom Grundriss zum fertigen Campervan      ;;;;;;;;;;;;;;;;;;;;;
"  Für maximale Individualität entwerfen und planen wir deinen persönlichen Ausbau mit dir gemeinsam. Mit handwerklichem Know-How und Liebe zum Detail bauen wir deinen""";Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;;;;;;
37610518;283340410;Circulum Vitae;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte nachhaltige Lösungen im Bereich der Bestattungsindustrie.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610519;283340411;DBG Digitale betriebliche Gesundheitsvorsorge;health-ensure.de;1 Lost;Das Unternehmen entwickelt eine Vergleichsplattform für betriebliche Krankenversicherungen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610520;224127567;ECOFARIO;ecofario.eco;1 Lost;Das Unternehmen entwickelt eine Lösung für die Wasseraufbereitung. Es hat ein Separationsverfahren entwickelt, welches durch Installation als mechanische Endstufe in Kläranlagen die Menge an Mikroplastik stark reduzieren soll.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610521;283340412;EduTecs;edu-tecs.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software für Bildungsmanagement, Prüfungsvorbereitungskurse sowie Schulungen für Mitarbeiter und Manager.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610522;283340413;ENEKA Energie & Karten;kommunale-energiekarten.de;1 Lost;Das EXIST-geförderte Unternehmen entwickelt eine kartenbasierte Software für das Management der Energiewende für Kommunen in Deutschland.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610523;283340414;Fusion Bionic;fusionbionic.com;1 Lost;Das Unternehmen entwickelt ein Verfahren, in dem die Oberflächenleistung von Produkten und Bauteilen durch Laser-Oberflächenbearbeitung verbessert werden soll.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610524;283340415;Nesto Vet;nesto-tieraerzte.de;1 Lost;Das Unternehmen bildet ein Netzwerk für Tierarztpraxen und will diese optimieren und zu mehr Wachstum verhelfen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610525;263736181;qur digital therapeutics GmbH;qur.app;1 Lost;Das Unternehmen entwickelt eine Mobile App, mit der Nutzer ein Bewusstsein für ihre Atmung erlangen können sollen, um Atembeschwerden vorzubeen und zu behandeln. Dabei werden dem Nutzer sowohl Atemübungen gezeigt, als auch eine Analyse seiner Atmung.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610526;283281919;Secalflor Sur;secalflor.de;1 Lost;Das Unternehmen entwickelt Pflanzpads, welche besonders nachhaltig sind und unter Grünanlagen befestigt werden sollen, um diese vor Erosion zu schützen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610527;283340416;TRILITEC;trilitec.de;1 Lost;Das Unternehmen entwickelt ein Sensorsystem, welches mittels Künstlicher Intelligenz Fremdkörper in landwirtschaftlichen Prozessen identifiziert, sowie Materialeigenschaften überwacht. Dadurch soll Abfall reduziert und Unfälle verhindert werden.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610528;283340417;World of Truffle;world-of-truffle.com;1 Lost;Das Unternehmen entwickelt eine Plattform und einen Online-Shop für Trüffel und ähnliche Delikatessen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610529;279216578;YONA;yona.app;1 Lost;Mit Augmented-Reality-Technologie von YONA eigene Projekte im Bereich Tourismus, Events und Healthcare unkompliziert umsetzen.✔️;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610530;283340418;YUVEDO;yuvedo.de;1 Lost;Das Unternehmen entwickelt eine mobile App für Parkinson Betroffene und Angehörige, die der Erkrankung aktiv entgegentreten und positiv auf die Symptomatik einwirken wollen. Dabei sollen die Symptome reduziert und Parkinson besser verstanden werden.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610532;278253319;GoLexic GmbH;golexic.de;1 Lost;Das Unternehmen entwickelt eine mobile App als Trainingsplattform für Kinder mit Lese- und Schreibproblemen, insbesondere für Kinder mit Legasthenie.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
37610533;283340419;metamorphosis;metamorphosis.ai;1 Lost;Das Unternehmen entwickelt KI-basierte Technologie, mit der computerunterstützte Chirurgie auch bei Operationen mit hoher Dringlichkeit wie beispielsweise nach Unfällen eingesetzt werden können soll.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector;;;2 Out of focus;09/13/2021;
